forecast_time,issue_time,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,ahead_factor,avg_actual
2018-08-29T19:00:00.0,2018-08-27T12:00:00.0,47299.832,48478.703,49226.66,49789.32,50246.996,50636.555,50978.12,51283.95,51562.09,51818.12,52056.074,52278.97,52489.12,52688.363,52878.15,53059.676,53233.926,53401.72,53563.754,53720.63,53872.85,54020.875,54165.082,54305.824,54443.4,54578.086,54710.125,54839.74,54967.125,55092.47,55215.938,55337.68,55457.84,55576.55,55693.93,55810.094,55925.152,56039.203,56152.34,56264.656,56376.242,56487.17,56597.53,56707.4,56816.844,56925.94,57034.766,57143.383,57251.863,57360.273,57468.688,57577.164,57685.78,57794.605,57903.703,58013.15,58123.016,58233.375,58344.305,58455.89,58568.207,58681.344,58795.395,58910.453,59026.617,59143.996,59262.707,59382.867,59504.61,59628.08,59753.42,59880.81,60010.42,60142.46,60277.15,60414.723,60555.465,60699.67,60847.695,60999.918,61156.793,61318.83,61486.62,61660.87,61842.4,62032.184,62231.426,62441.58,62664.473,62902.426,63158.457,63436.598,63742.426,64083.992,64473.55,64931.227,65493.887,66241.84,67420.72,two,55896.145
2018-08-29T19:00:00.0,2018-08-28T12:00:00.0,46556.234,47734.375,48481.863,49044.17,49501.566,49890.883,50232.234,50537.875,50815.844,51071.71,51309.516,51532.273,51742.297,51941.414,52131.082,52312.496,52486.637,52654.324,52816.26,52973.035,53125.168,53273.094,53417.215,53557.867,53695.36,53829.96,53961.918,54091.45,54218.758,54344.023,54467.414,54589.082,54709.168,54827.805,54945.11,55061.203,55176.188,55290.168,55403.234,55515.484,55626.996,55737.86,55848.15,55957.95,56067.324,56176.355,56285.11,56393.66,56502.074,56610.418,56718.76,56827.176,56935.723,57044.48,57153.51,57262.887,57372.684,57482.977,57593.84,57705.35,57817.598,57930.668,58044.645,58159.633,58275.723,58393.03,58511.668,58631.754,58753.42,58876.81,59002.08,59129.387,59258.918,59390.875,59525.477,59662.97,59803.62,59947.74,60095.668,60247.797,60404.574,60566.51,60734.2,60908.34,61089.75,61279.42,61478.54,61688.562,61911.316,62149.12,62404.992,62682.96,62988.6,63329.953,63719.266,64176.66,64738.97,65486.46,66664.6,one,55896.145
2018-08-29T20:00:00.0,2018-08-27T12:00:00.0,43247.72,44440.89,45197.92,45767.406,46230.637,46624.92,46970.63,47280.17,47561.688,47820.82,48061.66,48287.258,48499.965,48701.62,48893.71,49077.438,49253.8,49423.63,49587.633,49746.41,49900.48,50050.297,50196.258,50338.703,50477.95,50614.27,50747.91,50879.098,51008.027,51134.895,51259.86,51383.08,51504.7,51624.848,51743.652,51861.227,51977.68,52093.113,52207.62,52321.3,52434.24,52546.516,52658.215,52769.414,52880.188,52990.61,53100.75,53210.688,53320.484,53430.21,53539.938,53649.734,53759.668,53869.812,53980.234,54091.008,54202.203,54313.902,54426.18,54539.117,54652.797,54767.31,54882.742,54999.195,55116.77,55235.574,55355.723,55477.34,55600.562,55725.527,55852.39,55981.324,56112.51,56246.152,56382.473,56521.72,56664.164,56810.12,56959.94,57114.01,57272.79,57436.79,57606.62,57782.98,57966.71,58158.8,58360.457,58573.16,58798.758,59039.598,59298.734,59580.25,59889.79,60235.5,60629.78,61093.016,61662.5,62419.527,63612.703,two,51533.97
2018-08-29T20:00:00.0,2018-08-28T12:00:00.0,43524.164,44710.36,45462.965,46029.117,46489.64,46881.617,47225.305,47533.035,47812.906,48070.527,48309.957,48534.234,48745.695,48946.176,49137.14,49319.793,49495.125,49663.96,49827.004,49984.85,50138.023,50286.965,50432.07,50573.684,50712.113,50847.637,50980.496,51110.914,51239.094,51365.22,51489.453,51611.953,51732.86,51852.305,51970.414,52087.3,52203.074,52317.832,52431.67,52544.688,52656.965,52768.586,52879.633,52990.18,53100.305,53210.082,53319.58,53428.87,53538.027,53647.113,53756.2,53865.35,53974.645,54084.14,54193.918,54304.043,54414.594,54525.637,54637.258,54749.535,54862.55,54976.39,55091.15,55206.92,55323.81,55441.918,55561.363,55682.273,55804.773,55929.004,56055.13,56183.31,56313.727,56446.586,56582.11,56720.54,56862.156,57007.258,57156.2,57309.37,57467.22,57630.26,57799.098,57974.43,58157.082,58348.05,58548.527,58759.99,58984.266,59223.7,59481.316,59761.188,60068.918,60412.605,60804.582,61265.105,61831.26,62583.863,63770.06,one,51533.97
2018-08-29T21:00:00.0,2018-08-27T12:00:00.0,40250.195,41432.887,42183.27,42747.75,43206.914,43597.734,43940.406,44247.227,44526.27,44783.13,45021.85,45245.47,45456.305,45656.19,45846.594,46028.71,46203.523,46371.86,46534.42,46691.805,46844.523,46993.023,47137.7,47278.895,47416.918,47552.04,47684.508,47814.543,47942.344,48068.094,48191.96,48314.098,48434.65,48553.742,48671.504,48788.043,48903.473,49017.895,49131.4,49244.08,49356.023,49467.316,49578.035,49688.254,49798.055,49907.508,50016.684,50125.652,50234.484,50343.246,50452.01,50560.844,50669.812,50778.99,50888.44,50998.24,51108.46,51219.18,51330.47,51442.414,51555.098,51668.6,51783.02,51898.45,52014.992,52132.754,52251.848,52372.4,52494.535,52618.402,52744.152,52871.953,53001.99,53134.453,53269.58,53407.6,53548.797,53693.473,53841.973,53994.69,54152.074,54314.637,54482.973,54657.785,54839.9,55030.3,55230.188,55441.023,55664.64,55903.367,56160.223,56439.266,56746.09,57088.76,57479.582,57938.746,58503.227,59253.61,60436.3,two,47477.203
2018-08-29T21:00:00.0,2018-08-28T12:00:00.0,40447.39,41631.324,42382.492,42947.566,43407.21,43798.44,44141.473,44448.617,44727.953,44985.08,45224.055,45447.906,45658.96,45859.06,46049.66,46231.965,46406.96,46575.477,46738.207,46895.754,47048.633,47197.29,47342.117,47483.46,47621.63,47756.895,47889.5,48019.668,48147.605,48273.49,48397.484,48519.75,48640.426,48759.645,48877.527,48994.19,49109.742,49224.285,49337.906,49450.707,49562.77,49674.176,49785.01,49895.348,50005.26,50114.83,50224.12,50333.203,50442.15,50551.027,50659.902,50768.85,50877.934,50987.223,51096.79,51206.707,51317.043,51427.875,51539.285,51651.348,51764.145,51877.77,51992.31,52107.86,52224.523,52342.41,52461.63,52582.305,52704.57,52828.566,52954.45,53082.383,53212.555,53345.16,53480.426,53618.59,53759.938,53904.76,54053.42,54206.297,54363.844,54526.58,54695.09,54870.086,55052.395,55242.996,55443.09,55654.15,55878.0,56116.973,56374.1,56653.438,56960.582,57303.613,57694.844,58154.484,58719.56,59470.727,60654.66,one,47477.203
2018-08-29T22:00:00.0,2018-08-27T12:00:00.0,36892.855,38070.508,38817.695,39379.773,39836.98,40226.137,40567.348,40872.863,41150.72,41406.484,41644.19,41866.855,42076.793,42275.83,42465.418,42646.758,42820.824,42988.445,43150.316,43307.027,43459.094,43606.965,43751.023,43891.617,44029.055,44163.6,44295.504,44424.984,44552.24,44677.453,44800.793,44922.41,45042.45,45161.035,45278.293,45394.34,45509.277,45623.21,45736.23,45848.434,45959.902,46070.72,46180.965,46290.715,46400.05,46509.035,46617.746,46726.25,46834.617,46942.918,47051.22,47159.59,47268.094,47376.805,47485.79,47595.12,47704.875,47815.12,47925.938,48037.406,48149.605,48262.63,48376.56,48491.5,48607.543,48724.805,48843.39,48963.426,49085.043,49208.383,49333.598,49460.855,49590.336,49722.24,49856.785,49994.22,50134.816,50278.875,50426.742,50578.812,50735.523,50897.39,51065.01,51239.082,51420.418,51610.01,51809.047,52018.984,52241.65,52479.355,52735.12,53012.977,53318.492,53659.703,54048.86,54506.066,55068.145,55815.33,56992.984,two,44557.09
2018-08-29T22:00:00.0,2018-08-28T12:00:00.0,37093.906,38273.543,39021.984,39585.008,40042.99,40432.797,40774.582,41080.613,41358.934,41615.133,41853.24,42076.277,42286.57,42485.938,42675.848,42857.492,43031.855,43199.758,43361.9,43518.875,43671.2,43819.316,43963.617,44104.45,44242.117,44376.89,44509.016,44638.71,44766.184,44891.61,45015.156,45136.977,45257.215,45376.004,45493.46,45609.7,45724.832,45838.957,45952.168,46064.56,46176.215,46287.22,46397.65,46507.586,46617.1,46726.273,46835.164,46943.85,47052.402,47160.887,47269.367,47377.918,47486.61,47595.5,47704.67,47814.188,47924.125,48034.555,48145.56,48257.215,48369.605,48482.816,48596.94,48712.074,48828.312,48945.77,49064.555,49184.797,49306.617,49430.164,49555.59,49683.062,49812.758,49944.883,50079.656,50217.324,50358.156,50502.457,50650.574,50802.9,50959.875,51122.016,51289.918,51464.28,51645.92,51835.836,52035.203,52245.496,52468.535,52706.64,52962.836,53241.16,53547.188,53888.977,54278.785,54736.76,55299.79,56048.23,57227.867,one,44557.09
2018-08-29T23:00:00.0,2018-08-27T12:00:00.0,34712.76,35892.73,36641.38,37204.562,37662.664,38052.582,38394.465,38700.582,38978.98,39235.246,39473.418,39696.52,39906.87,40106.297,40296.258,40477.953,40652.363,40820.312,40982.5,41139.52,41291.887,41440.043,41584.387,41725.258,41862.96,41997.773,42129.934,42259.668,42387.17,42512.633,42636.215,42758.07,42878.344,42997.164,43114.652,43230.926,43346.09,43460.246,43573.49,43685.91,43797.598,43908.633,44019.094,44129.062,44238.61,44347.81,44456.73,44565.45,44674.03,44782.543,44891.055,44999.637,45108.355,45217.277,45326.477,45436.023,45545.992,45656.453,45767.49,45879.176,45991.598,46104.84,46218.996,46334.16,46450.434,46567.92,46686.742,46807.016,46928.87,47052.453,47177.914,47305.418,47435.152,47567.312,47702.125,47839.83,47980.7,48125.043,48273.2,48425.566,48582.586,48744.773,48912.723,49087.133,49268.83,49458.79,49658.215,49868.566,50091.668,50329.84,50586.105,50864.504,51170.62,51512.504,51902.42,52360.523,52923.707,53672.355,54852.324,two,42454.51
2018-08-29T23:00:00.0,2018-08-28T12:00:00.0,33948.668,35135.44,35888.41,36454.84,36915.586,37307.754,37651.61,37959.492,38239.496,38497.242,38736.79,38961.176,39172.74,39373.316,39564.375,39747.117,39922.535,40091.453,40254.574,40412.5,40565.746,40714.758,40859.934,41001.617,41140.117,41275.703,41408.63,41539.113,41667.35,41793.54,41917.832,42040.39,42161.36,42280.863,42399.03,42515.973,42631.8,42746.617,42860.51,42973.582,43085.914,43197.59,43308.688,43419.29,43529.47,43639.3,43748.85,43858.195,43967.402,44076.543,44185.68,44294.89,44404.234,44513.785,44623.617,44733.793,44844.4,44955.496,45067.17,45179.504,45292.574,45406.47,45521.285,45637.113,45754.055,45872.223,45991.727,46112.695,46235.254,46359.547,46485.73,46613.973,46744.457,46877.38,47012.97,47151.47,47293.152,47438.324,47587.34,47740.586,47898.508,48061.633,48230.55,48405.965,48588.71,48779.77,48980.344,49191.91,49416.297,49655.844,49913.59,50193.594,50501.477,50845.332,51237.5,51698.246,52264.676,53017.645,54204.418,one,42454.51
